Seconds	Time	Lux	CLA	CS	Activity
3429974100.000000	41160.565973	161.267620	171.119149	0.337580	0.046800
3429974280.000000	41160.568056	161.403703	167.399168	0.334058	0.031200
3429974460.000000	41160.570139	160.542867	167.399168	0.334058	0.034883
3429974640.000000	41160.572223	140.805247	148.799260	0.315325	0.348827
3429974820.000000	41160.574306	0.000000	0.000000	0.000000	0.034883
3429975000.000000	41160.576389	3.512672	1.487993	0.010042	0.340709
3429975180.000000	41160.578473	1.448764	0.743996	0.005551	0.041274
3429975360.000000	41160.580556	0.516502	0.000000	0.000000	0.038212
3429975540.000000	41160.582639	4.313963	4.463978	0.025405	0.207545
3429975720.000000	41160.584723	10.836784	10.415948	0.050963	0.251542
3429975900.000000	41160.586806	26.988207	27.527863	0.108328	0.329452
3429976080.000000	41160.588889	7.971585	6.695967	0.035558	0.370808
3429976260.000000	41160.590973	1.987370	1.487993	0.010042	0.489601
3429976440.000000	41160.593056	0.000000	0.000000	0.000000	0.038212
3429976620.000000	41160.595139	0.000000	0.000000	0.000000	0.041274
3429976800.000000	41160.597223	2.208859	1.487993	0.010042	0.298446
3429976980.000000	41160.599306	15.517187	15.623922	0.070339	0.358800
3429977160.000000	41160.601389	49.364425	51.335745	0.168265	0.153642
3429977340.000000	41160.603473	4.414705	3.719981	0.021810	0.366185
3429977520.000000	41160.605556	3.263967	2.231989	0.014175	0.267939
3429977700.000000	41160.607639	1.815203	1.487993	0.010042	0.368504
3429977880.000000	41160.609723	1.987370	1.487993	0.010042	0.346727
3429978060.000000	41160.611806	13.177357	9.038809	0.045443	0.372445
